Query,LOINC Code,Name,Component,System,Property,Measurement,Normalized_Score
bilirubin in plasma,22676-1,7 dehydrocholesterol presence serum plasma,7 dehydrocholesterol,serum plasma,prthr,presence,0.16935265
bilirubin in plasma,31991-3,acylcarnitine presence serum plasma,acylcarnitine,serum plasma,prthr,presence,0.17371194
bilirubin in plasma,43433-2,acylcarnitine panel serum plasma,acylcarnitine panel,serum plasma,,,0.16494189
bilirubin in plasma,47828-9,adiponectin mass volume serum plasma,adiponectin,serum plasma,mass concentration,mass volume,0.1872074
bilirubin in plasma,79581-5,alanylproline mole volume serum plasma,alanylproline,serum plasma,substance concentration,mole volume,0.17291474
bilirubin in plasma,75158-6,allantoine mole volume serum plasma,allantoine,serum plasma,substance concentration,mole volume,0.17141041
bilirubin in plasma,38355-4,chitotriosidase enzymatic activity volume serum plasma,chitotriosidase,serum plasma,cell concentration,enzymatic activity volume,0.19523053
bilirubin in plasma,80371-8,chitotriosidase enzymatic activity mass serum plasma,chitotriosidase,serum plasma,ccnt,enzymatic activity mass,0.19337083
bilirubin in plasma,2167-5,cryoglobulin presence serum plasma,cryoglobulin,serum plasma,prthr,presence,0.16725923
bilirubin in plasma,2172-5,cystathionine presence serum plasma,cystathionine,serum plasma,prthr,presence,0.17257686
bilirubin in plasma,20641-7,cysteine mole volume serum plasma,cysteine,serum plasma,substance concentration,mole volume,0.18539543
bilirubin in plasma,27350-8,cystine unit volume serum plasma,cystine,serum plasma,amount concentration,unit volume,0.1743473
bilirubin in plasma,2176-6,cystine presence serum plasma,cystine,serum plasma,prthr,presence,0.16151877
bilirubin in plasma,82335-1,cytokine panel serum plasma,cytokine panel,serum plasma,,,0.15812369
bilirubin in plasma,79655-7,cytosine mole volume serum plasma,cytosine,serum plasma,substance concentration,mole volume,0.16759594
bilirubin in plasma,75039-8,biopterin mole volume serum plasma,biopterin,serum plasma,substance concentration,mole volume,0.18028606
bilirubin in plasma,1982-8,biotinidase enzymatic activity volume serum plasma,biotinidase,serum plasma,cell concentration,enzymatic activity volume,0.19459736
bilirubin in plasma,80370-0,biotinidase enzymatic activity mass serum plasma,biotinidase,serum plasma,ccnt,enzymatic activity mass,0.1976951
bilirubin in plasma,12606-0,dolichol mass volume serum plasma,dolichol,serum plasma,mass concentration,mass volume,0.19869447
bilirubin in plasma,2216-0,dopamine mass volume serum plasma,dopamine,serum plasma,mass concentration,mass volume,0.17192104
bilirubin in plasma,14703-3,dopamine mole volume serum plasma,dopamine,serum plasma,substance concentration,mole volume,0.18318109
bilirubin in plasma,75738-5,campesterol mass volume serum plasma,campesterol,serum plasma,mass concentration,mass volume,0.18713805
bilirubin in plasma,58464-9,campesterol mole volume serum plasma,campesterol,serum plasma,substance concentration,mole volume,0.17710592
bilirubin in plasma,9789-9,carbamate pesticide type serum plasma,carbamate pesticide,serum plasma,type,type,0.16616857
bilirubin in plasma,2046-1,carnitine mass volume serum plasma,carnitine,serum plasma,mass concentration,mass volume,0.17122014
bilirubin in plasma,2045-3,carnitine presence serum plasma,carnitine,serum plasma,prthr,presence,0.16971125
bilirubin in plasma,14288-5,carnitine mole volume serum plasma,carnitine,serum plasma,substance concentration,mole volume,0.18578064
bilirubin in plasma,34175-0,analgesic identifier serum plasma,analgesic,serum plasma,prid,identifier,0.15222926
bilirubin in plasma,9640-4,androstanediol mass volume serum plasma,androstanediol,serum plasma,mass concentration,mass volume,0.19090231
bilirubin in plasma,15026-8,androstanediol mole volume serum plasma,androstanediol,serum plasma,substance concentration,mole volume,0.18884426
bilirubin in plasma,43826-7,androstanolone presence serum plasma,androstanolone,serum plasma,prthr,presence,0.16670199
bilirubin in plasma,43817-6,androstenedione presence serum plasma,androstenedione,serum plasma,prthr,presence,0.16446498
bilirubin in plasma,1856-4,androsterone mass volume serum plasma,androsterone,serum plasma,mass concentration,mass volume,0.16596715
bilirubin in plasma,15029-2,androsterone mole volume serum plasma,androsterone,serum plasma,substance concentration,mole volume,0.1738674
bilirubin in plasma,1865-5,anserine presence serum plasma,anserine,serum plasma,prthr,presence,0.17540419
bilirubin in plasma,55219-0,antioxidant mole volume serum plasma,antioxidant,serum plasma,substance concentration,mole volume,0.18146873
bilirubin in plasma,12344-8,antipsychotic identifier serum plasma,antipsychotic,serum plasma,prid,identifier,0.1648928
bilirubin in plasma,74368-2,apelin mass volume serum plasma,apelin,serum plasma,mass concentration,mass volume,0.19383049
bilirubin in plasma,27974-5,arginine unit volume serum plasma,arginine,serum plasma,amount concentration,unit volume,0.18505375
bilirubin in plasma,1893-7,arginine mass volume serum plasma,arginine,serum plasma,mass concentration,mass volume,0.1736649
bilirubin in plasma,1892-9,arginine presence serum plasma,arginine,serum plasma,prthr,presence,0.17057572
bilirubin in plasma,20637-5,arginine mole volume serum plasma,arginine,serum plasma,substance concentration,mole volume,0.17987414
bilirubin in plasma,75739-3,desmosterol mass volume serum plasma,desmosterol,serum plasma,mass concentration,mass volume,0.18346946
bilirubin in plasma,74905-1,desmosterol mole volume serum plasma,desmosterol,serum plasma,substance concentration,mole volume,0.18384698
bilirubin in plasma,79576-5,allocystathionine mole volume serum plasma,allocystathionine,serum plasma,substance concentration,mole volume,0.17344913
bilirubin in plasma,2233-5,epitestosterone mass volume serum plasma,epitestosterone,serum plasma,mass concentration,mass volume,0.18005586
bilirubin in plasma,15411-2,ergosterol mass volume serum plasma,ergosterol,serum plasma,mass concentration,mass volume,0.17332274
bilirubin in plasma,54386-8,dehydroascorbate mole volume serum plasma,dehydroascorbate,serum plasma,substance concentration,mole volume,0.17773417
bilirubin in plasma,75122-2,deoxyadenosine mole volume serum plasma,deoxyadenosine,serum plasma,substance concentration,mole volume,0.19892426
bilirubin in plasma,75134-7,deoxyguanosine mole volume serum plasma,deoxyguanosine,serum plasma,substance concentration,mole volume,0.17806701
bilirubin in plasma,75127-1,deoxyinosine mole volume serum plasma,deoxyinosine,serum plasma,substance concentration,mole volume,0.18684278
bilirubin in plasma,47957-6,deoxyuridine mole volume serum plasma,deoxyuridine,serum plasma,substance concentration,mole volume,0.19203366
bilirubin in plasma,16918-5,glutathione mass volume serum plasma,glutathione,serum plasma,mass concentration,mass volume,0.19095281
bilirubin in plasma,57005-1,glutathione mole volume serum plasma,glutathione,serum plasma,substance concentration,mole volume,0.18044603
bilirubin in plasma,2387-9,glycerol mass volume serum plasma,glycerol,serum plasma,mass concentration,mass volume,0.19452353
bilirubin in plasma,45300-1,glycerol mole volume serum plasma,glycerol,serum plasma,substance concentration,mole volume,0.17500547
bilirubin in plasma,2391-1,glycine mass volume serum plasma,glycine,serum plasma,mass concentration,mass volume,0.19247143
bilirubin in plasma,2390-3,glycine presence serum plasma,glycine,serum plasma,prthr,presence,0.17303783
bilirubin in plasma,20644-1,glycine mole volume serum plasma,glycine,serum plasma,substance concentration,mole volume,0.1802442
bilirubin in plasma,93335-8,glycochenodeoxycholate mole volume serum plasma,glycochenodeoxycholate,serum plasma,substance concentration,mole volume,0.18446122
bilirubin in plasma,93334-1,glycocholate mole volume serum plasma,glycocholate,serum plasma,substance concentration,mole volume,0.18624686
bilirubin in plasma,93333-3,glycodeoxycholate mole volume serum plasma,glycodeoxycholate,serum plasma,substance concentration,mole volume,0.18900202
bilirubin in plasma,93332-5,glycohyodeoxycholate mole volume serum plasma,glycohyodeoxycholate,serum plasma,substance concentration,mole volume,0.1884244
bilirubin in plasma,93331-7,glycolithocholate mole volume serum plasma,glycolithocholate,serum plasma,substance concentration,mole volume,0.19381288
bilirubin in plasma,16920-1,glycoprotein presence serum plasma,glycoprotein,serum plasma,prthr,presence,0.17456591
bilirubin in plasma,93330-9,glycoursodeoxycholate mole volume serum plasma,glycoursodeoxycholate,serum plasma,substance concentration,mole volume,0.18608697
bilirubin in plasma,14723-1,ferritin mole volume serum plasma,ferritin,serum plasma,substance concentration,mole volume,0.20692177
bilirubin in plasma,49773-5,galactitol mole volume serum plasma,galactitol,serum plasma,substance concentration,mole volume,0.1742258
bilirubin in plasma,2308-5,galactose mass volume serum plasma,galactose,serum plasma,mass concentration,mass volume,0.17954978
bilirubin in plasma,25426-8,galactose mole volume serum plasma,galactose,serum plasma,substance concentration,mole volume,0.16382995
bilirubin in plasma,2050-3,carnosine mass volume serum plasma,carnosine,serum plasma,mass concentration,mass volume,0.16628896
bilirubin in plasma,2049-5,carnosine presence serum plasma,carnosine,serum plasma,prthr,presence,0.16655196
bilirubin in plasma,26606-4,carnosine mole volume serum plasma,carnosine,serum plasma,substance concentration,mole volume,0.17722651
bilirubin in plasma,27995-0,asparagine unit volume serum plasma,asparagine,serum plasma,amount concentration,unit volume,0.17463808
bilirubin in plasma,1908-3,asparagine mass volume serum plasma,asparagine,serum plasma,mass concentration,mass volume,0.16412385
bilirubin in plasma,1907-5,asparagine presence serum plasma,asparagine,serum plasma,prthr,presence,0.1624722
bilirubin in plasma,20638-3,asparagine mole volume serum plasma,asparagine,serum plasma,substance concentration,mole volume,0.17038433
bilirubin in plasma,1912-5,aspartate presence serum plasma,aspartate,serum plasma,prthr,presence,0.17068747
bilirubin in plasma,79585-6,aspartylglycine mole volume serum plasma,aspartylglycine,serum plasma,substance concentration,mole volume,0.17961955
bilirubin in plasma,2856-3,prostaglandin mass volume serum plasma,prostaglandin,serum plasma,mass concentration,mass volume,0.18629596
bilirubin in plasma,2845-6,proline mass volume serum plasma,proline,serum plasma,mass concentration,mass volume,0.19097842
bilirubin in plasma,2844-9,proline presence serum plasma,proline,serum plasma,prthr,presence,0.1670275
bilirubin in plasma,20655-7,proline mole volume serum plasma,proline,serum plasma,substance concentration,mole volume,0.17525397
bilirubin in plasma,2837-3,pregnenolone mass volume serum plasma,pregnenolone,serum plasma,mass concentration,mass volume,0.20133118
bilirubin in plasma,25507-5,pregnenolone mole volume serum plasma,pregnenolone,serum plasma,substance concentration,mole volume,0.19011362
bilirubin in plasma,17611-5,stimulant identifier serum plasma,stimulant,serum plasma,prid,identifier,0.17009148
bilirubin in plasma,80169-6,pterins panel serum plasma,pterins panel,serum plasma,,,0.16200218
bilirubin in plasma,55948-4,nitrite mole volume serum plasma,nitrite,serum plasma,substance concentration,mole volume,0.17621216
bilirubin in plasma,27335-9,ornithine unit volume serum plasma,ornithine,serum plasma,amount concentration,unit volume,0.18106964
bilirubin in plasma,2679-9,ornithine mass volume serum plasma,ornithine,serum plasma,mass concentration,mass volume,0.18879674
bilirubin in plasma,20652-4,ornithine mole volume serum plasma,ornithine,serum plasma,substance concentration,mole volume,0.17847997
bilirubin in plasma,33264-3,osmol gap serum plasma,osmol gap,serum plasma,osmol,,0.17960766
bilirubin in plasma,2678-1,ornithine presence serum plasma,ornithine,serum plasma,prthr,presence,0.16892448
bilirubin in plasma,75125-5,orotidine mole volume serum plasma,orotidine,serum plasma,substance concentration,mole volume,0.18129212
bilirubin in plasma,2082-6,cholestanol mass volume serum plasma,cholestanol,serum plasma,mass concentration,mass volume,0.19225779
bilirubin in plasma,74432-6,cholestanol mole volume serum plasma,cholestanol,serum plasma,substance concentration,mole volume,0.19219743
bilirubin in plasma,17248-6,melanin unit volume serum plasma,melanin,serum plasma,amount concentration,unit volume,0.18290779
bilirubin in plasma,12721-7,melatonin unit volume serum plasma,melatonin,serum plasma,amount concentration,unit volume,0.1807502
bilirubin in plasma,11055-1,melatonin mass volume serum plasma,melatonin,serum plasma,mass concentration,mass volume,0.1799198
bilirubin in plasma,2124-6,chymotrypsin mass volume serum plasma,chymotrypsin,serum plasma,mass concentration,mass volume,0.1617813
bilirubin in plasma,2129-5,citrulline presence serum plasma,citrulline,serum plasma,prthr,presence,0.17420557
bilirubin in plasma,44323-4,iodine presence serum plasma,iodine,serum plasma,prthr,presence,0.175437
bilirubin in plasma,93974-4,iohexol mass volume serum plasma,iohexol,serum plasma,mass concentration,mass volume,0.18017161
