Query,LOINC Code,Name,Component,System,Property,Measurement,Normalized_Score
glucose in blood,69017-2,immature granulocyte leukocyte synovial fluid,granulocyte immature leukocyte,synv fluid,nfr,,0.05049075
glucose in blood,35077-7,abnormal lymphocyte leukocyte body fluid,lymphocyte abnormal leukocyte,body fluid,nfr,,0.06835738
glucose in blood,30414-7,abnormal lymphocyte leukocyte cerebral spinal fluid,lymphocyte abnormal leukocyte,cerebrospinal fluid,nfr,,0.051010583
glucose in blood,30415-4,abnormal lymphocyte leukocyte synovial fluid,lymphocyte abnormal leukocyte,synv fluid,nfr,,0.042226795
glucose in blood,30417-0,variant lymphocyte leukocyte body fluid,lymphocyte variant leukocyte,body fluid,nfr,,0.057263494
glucose in blood,30416-2,variant lymphocyte leukocyte cerebral spinal fluid,lymphocyte variant leukocyte,cerebrospinal fluid,nfr,,0.045610566
glucose in blood,30437-8,monocyte macrophage leukocyte body fluid,monocyte macrophage leukocyte,body fluid,nfr,,0.0571505
glucose in blood,30438-6,monocyte macrophage leukocyte synovial fluid,monocyte macrophage leukocyte,synv fluid,nfr,,0.039092667
glucose in blood,99933-4,leukocyte clump presence body fluid automated,leukocyte clump,body fluid,prthr,presence,0.04935464
glucose in blood,96718-2,leukocyte area prostatic fluid light microscopy,leukocyte,prostatic fluid,naric,area,0.069902934
glucose in blood,88114-4,leukocyte presence cerebral spinal fluid gram stain,leukocyte,cerebrospinal fluid,prthr,presence,0.054392237
glucose in blood,48973-2,leukocyte presence stool methylene blue stain 2nd specimen,leukocyte 2nd specimen,stool,prthr,presence,0.04072742
glucose in blood,26510-8,band form neutrophil leukocyte body fluid,neutrophil band form leukocyte,body fluid,nfr,,0.068821944
glucose in blood,26509-0,band form neutrophil leukocyte cerebral spinal fluid,neutrophil band form leukocyte,cerebrospinal fluid,nfr,,0.058885578
glucose in blood,33361-7,band form neutrophil leukocyte synovial fluid,neutrophil band form leukocyte,synv fluid,nfr,,0.04525589
glucose in blood,30453-5,segmented neutrophil leukocyte body fluid,neutrophil segmented leukocyte,body fluid,nfr,,0.057209708
glucose in blood,26506-6,segmented neutrophil leukocyte cerebral spinal fluid,neutrophil segmented leukocyte,cerebrospinal fluid,nfr,,0.053997576
glucose in blood,33386-4,segmented neutrophil leukocyte synovial fluid,neutrophil segmented leukocyte,synv fluid,nfr,,0.04012832
glucose in blood,14039-2,neutrophil leukocyte cerebral spinal fluid microscopy,neutrophil leukocyte,cerebrospinal fluid,nfr,,0.059019405
glucose in blood,13944-4,leukocyte phosphatase enzymatic activity volume control leukocyte light microscopy,phosphatase leukocyte,wbc control,cell concentration,enzymatic activity volume,0.09418932
glucose in blood,1766-5,aldosterone receptor leukocyte,aldosterone receptor,wbc,num,,0.056965772
glucose in blood,6291-9,complement ic3b receptor presence leukocyte,complement ic3b receptor,wbc,prthr,presence,0.036984265
glucose in blood,4523-7,complement ic3b receptor entitic number leukocyte,complement ic3b receptor,wbc,entnum,entitic number,0.040983256
glucose in blood,27906-7,immature lymphocyte leukocyte amniotic fluid,lymphocyte immature leukocyte,amnio fluid,nfr,,0.055748772
glucose in blood,33371-6,variant lymphocyte leukocyte synovial fluid,lymphocyte variant leukocyte,synv fluid,nfr,,0.036776513
glucose in blood,77563-5,leukocyte esterase presence body fluid automated test strip,leukocyte esterase,body fluid,prthr,presence,0.05640011
glucose in blood,6290-1,complement membrane c3b c4b cofactor protein presence leukocyte,complement membrane c3b c4b cofactor protein,wbc,prthr,presence,0.037739724
glucose in blood,4525-2,complement membrane c3b c4b cofactor protein entitic number leukocyte,complement membrane c3b c4b cofactor protein,wbc,entnum,entitic number,0.042634342
glucose in blood,4496-6,deprecated complement c3d c3d gg ic3b receptor presence leukocyte,complement c3d c3d gg ic3b receptor,wbc,prthr,presence,0.04650077
glucose in blood,6294-3,deprecated complement c3d c3d gg ic3b receptor entitic number leukocyte,complement c3d c3d gg ic3b receptor,wbc,entnum,entitic number,0.049555138
glucose in blood,1383-9,calcium mole volume serum plasma pre 2 4 mg kg calcium short iv,calcium pre 2 4 mg kg calcium short iv,serum plasma,substance concentration,mole volume,0.073547535
glucose in blood,17861-6,calcium mass volume serum plasma,calcium,serum plasma,mass concentration,mass volume,0.10135828
glucose in blood,35246-8,calcium mass mole volume serum plasma,calcium,serum plasma,mass substance concentration,mass mole volume,0.08484642
glucose in blood,2000-8,calcium mole volume serum plasma,calcium,serum plasma,substance concentration,mole volume,0.08564293
glucose in blood,1381-3,calcium mole volume serum plasma 10 minute post 2 4 mg kg calcium short iv,calcium 10m post 2 4 mg kg calcium short iv,serum plasma,substance concentration,mole volume,0.0734092
glucose in blood,1382-1,calcium mole volume serum plasma 5 minute post 2 4 mg kg calcium short iv,calcium 5m post 2 4 mg kg calcium short iv,serum plasma,substance concentration,mole volume,0.071684055
glucose in blood,13448-6,calcium osmolality ratio serum plasma,calcium osmolality,serum plasma,ratio,ratio,0.06764444
glucose in blood,40067-1,calcium mass volume serum plasma baseline,calcium baseline,serum plasma,mass concentration,mass volume,0.085876025
glucose in blood,40226-3,calcium mole volume serum plasma baseline,calcium baseline,serum plasma,substance concentration,mole volume,0.078371964
glucose in blood,13444-5,calcium albumin mass ratio serum plasma,calcium albumin,serum plasma,mrto,mass ratio,0.07259453
glucose in blood,16526-6,calcium protein mass ratio serum plasma,calcium protein,serum plasma,mrto,mass ratio,0.07814753
glucose in blood,16527-4,calcium sodium mass ratio serum plasma,calcium sodium,serum plasma,mrto,mass ratio,0.07735933
glucose in blood,46099-8,calcium mass volume corrected albumin serum plasma,calcium corrected albumin,serum plasma,mass concentration,mass volume,0.08625914
glucose in blood,29265-6,calcium mole volume corrected albumin serum plasma,calcium corrected albumin,serum plasma,substance concentration,mole volume,0.06706322
glucose in blood,51950-4,calcium mass volume serum plasma post dialysis,calcium post dialysis,serum plasma,mass concentration,mass volume,0.086350374
glucose in blood,59148-7,calcium mole volume serum plasma post dialysis,calcium post dialysis,serum plasma,substance concentration,mole volume,0.07897719
glucose in blood,40064-8,calcium mass volume serum plasma pre xxx challenge,calcium pre xxx challenge,serum plasma,mass concentration,mass volume,0.0756061
glucose in blood,40223-0,calcium mole volume serum plasma pre xxx challenge,calcium pre xxx challenge,serum plasma,substance concentration,mole volume,0.068572454
glucose in blood,86915-6,calcium goal mass volume serum plasma,calcium goal,serum plasma,mass concentration,mass volume,0.08268135
glucose in blood,16525-8,calcium phosphate mass ratio serum plasma,calcium phosphate,serum plasma,mrto,mass ratio,0.080921635
glucose in blood,34907-6,calcium mass volume corrected total protein serum plasma,calcium corrected total protein,serum plasma,mass concentration,mass volume,0.07961515
glucose in blood,35258-3,calcium mass mole volume corrected total protein serum plasma,calcium corrected total protein,serum plasma,mass substance concentration,mass mole volume,0.07125785
glucose in blood,18281-6,calcium mole volume corrected total protein serum plasma,calcium corrected total protein,serum plasma,substance concentration,mole volume,0.07357154
glucose in blood,17863-2,calcium ionized mass volume serum plasma,calcium ionized,serum plasma,mass concentration,mass volume,0.09756176
glucose in blood,42567-8,calcium ionized mass mole volume serum plasma,calcium ionized,serum plasma,mass substance concentration,mass mole volume,0.0793061
glucose in blood,1995-0,calcium ionized mole volume serum plasma,calcium ionized,serum plasma,substance concentration,mole volume,0.08725473
glucose in blood,49935-0,calcium ionized calcium total corrected albumin serum plasma,calcium ionized calcium total corrected albumin,serum plasma,mfr,,0.056068387
glucose in blood,50675-8,calcium phosphorus product mass volume 2 serum plasma,calcium phosphorus product,serum plasma,mcncsq,mass volume 2,0.07617993
glucose in blood,13454-4,calcium phosphorus product mole volume 2 serum plasma,calcium phosphorus product,serum plasma,scncsq,mole volume 2,0.07494208
glucose in blood,16519-1,calcium mole volume serum plasma 10 minute post xxx challenge,calcium 10m post xxx challenge,serum plasma,substance concentration,mole volume,0.07465549
glucose in blood,40078-8,calcium mass volume serum plasma 12 hour post xxx challenge,calcium 12h post xxx challenge,serum plasma,mass concentration,mass volume,0.07933848
glucose in blood,40239-6,calcium mole volume serum plasma 12 hour post xxx challenge,calcium 12h post xxx challenge,serum plasma,substance concentration,mole volume,0.07105686
glucose in blood,40079-6,calcium mass volume serum plasma 13 hour post xxx challenge,calcium 13h post xxx challenge,serum plasma,mass concentration,mass volume,0.08081167
glucose in blood,40240-4,calcium mole volume serum plasma 13 hour post xxx challenge,calcium 13h post xxx challenge,serum plasma,substance concentration,mole volume,0.07126532
glucose in blood,40080-4,calcium mass volume serum plasma 14 hour post xxx challenge,calcium 14h post xxx challenge,serum plasma,mass concentration,mass volume,0.077096604
glucose in blood,40241-2,calcium mole volume serum plasma 14 hour post xxx challenge,calcium 14h post xxx challenge,serum plasma,substance concentration,mole volume,0.069308765
glucose in blood,40066-3,calcium mass volume serum plasma 15 minute pre xxx challenge,calcium 15m pre xxx challenge,serum plasma,mass concentration,mass volume,0.07691279
glucose in blood,40225-5,calcium mole volume serum plasma 15 minute pre xxx challenge,calcium 15m pre xxx challenge,serum plasma,substance concentration,mole volume,0.06813048
glucose in blood,40081-2,calcium mass volume serum plasma 16 hour post xxx challenge,calcium 16h post xxx challenge,serum plasma,mass concentration,mass volume,0.07699199
glucose in blood,40242-0,calcium mole volume serum plasma 16 hour post xxx challenge,calcium 16h post xxx challenge,serum plasma,substance concentration,mole volume,0.070196785
glucose in blood,40083-8,calcium mass volume serum plasma 1 day post xxx challenge,calcium 1d post xxx challenge,serum plasma,mass concentration,mass volume,0.075130545
glucose in blood,40244-6,calcium mole volume serum plasma 1 day post xxx challenge,calcium 1d post xxx challenge,serum plasma,substance concentration,mole volume,0.06718177
glucose in blood,40070-5,calcium mass volume serum plasma 2 5 hour post xxx challenge,calcium 2 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.07595352
glucose in blood,40232-1,calcium mole volume serum plasma 2 5 hour post xxx challenge,calcium 2 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.06648664
glucose in blood,40082-0,calcium mass volume serum plasma 20 hour post xxx challenge,calcium 20h post xxx challenge,serum plasma,mass concentration,mass volume,0.078600906
glucose in blood,40243-8,calcium mole volume serum plasma 20 hour post xxx challenge,calcium 20h post xxx challenge,serum plasma,substance concentration,mole volume,0.06811274
glucose in blood,40085-3,calcium mass volume serum plasma 2 day post xxx challenge,calcium 2d post xxx challenge,serum plasma,mass concentration,mass volume,0.07650714
glucose in blood,40246-1,calcium mole volume serum plasma 2 day post xxx challenge,calcium 2d post xxx challenge,serum plasma,substance concentration,mole volume,0.06727801
glucose in blood,16271-9,calcium mass volume serum plasma 30 minute post xxx challenge,calcium 30m post xxx challenge,serum plasma,mass concentration,mass volume,0.07668336
glucose in blood,40227-1,calcium mole volume serum plasma 30 minute post xxx challenge,calcium 30m post xxx challenge,serum plasma,substance concentration,mole volume,0.06628974
glucose in blood,40084-6,calcium mass volume serum plasma 36 hour post xxx challenge,calcium 36h post xxx challenge,serum plasma,mass concentration,mass volume,0.077650785
glucose in blood,40245-3,calcium mole volume serum plasma 36 hour post xxx challenge,calcium 36h post xxx challenge,serum plasma,substance concentration,mole volume,0.068908185
glucose in blood,40086-1,calcium mass volume serum plasma 3 day post xxx challenge,calcium 3d post xxx challenge,serum plasma,mass concentration,mass volume,0.074329816
glucose in blood,40247-9,calcium mole volume serum plasma 3 day post xxx challenge,calcium 3d post xxx challenge,serum plasma,substance concentration,mole volume,0.067361854
glucose in blood,40071-3,calcium mass volume serum plasma 3 hour post xxx challenge,calcium 3h post xxx challenge,serum plasma,mass concentration,mass volume,0.07650588
glucose in blood,40233-9,calcium mole volume serum plasma 3 hour post xxx challenge,calcium 3h post xxx challenge,serum plasma,substance concentration,mole volume,0.06910171
glucose in blood,27919-0,calcium mass volume serum plasma 3rd specimen post xxx challenge,calcium 3rd specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.07598386
glucose in blood,40068-9,calcium mass volume serum plasma 45 minute post xxx challenge,calcium 45m post xxx challenge,serum plasma,mass concentration,mass volume,0.0773675
glucose in blood,40228-9,calcium mole volume serum plasma 45 minute post xxx challenge,calcium 45m post xxx challenge,serum plasma,substance concentration,mole volume,0.06784374
glucose in blood,40065-5,calcium mass volume serum plasma 45 minute pre xxx challenge,calcium 45m pre xxx challenge,serum plasma,mass concentration,mass volume,0.07504811
glucose in blood,40224-8,calcium mole volume serum plasma 45 minute pre xxx challenge,calcium 45m pre xxx challenge,serum plasma,substance concentration,mole volume,0.06686561
glucose in blood,40072-1,calcium mass volume serum plasma 4 hour post xxx challenge,calcium 4h post xxx challenge,serum plasma,mass concentration,mass volume,0.07514977
glucose in blood,40234-7,calcium mole volume serum plasma 4 hour post xxx challenge,calcium 4h post xxx challenge,serum plasma,substance concentration,mole volume,0.06711039
glucose in blood,27935-6,calcium mass volume serum plasma 4th specimen post xxx challenge,calcium 4th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.0745439
glucose in blood,40073-9,calcium mass volume serum plasma 5 hour post xxx challenge,calcium 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.07718516
glucose in blood,40235-4,calcium mole volume serum plasma 5 hour post xxx challenge,calcium 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.06786078
glucose in blood,16523-3,calcium mole volume serum plasma 5 minute post xxx challenge,calcium 5m post xxx challenge,serum plasma,substance concentration,mole volume,0.07293597
glucose in blood,27933-1,calcium mass volume serum plasma 5th specimen post xxx challenge,calcium 5th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.07539173
glucose in blood,40075-4,calcium mass volume serum plasma 6 5 hour post xxx challenge,calcium 6 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.07875747
glucose in blood,40236-2,calcium mole volume serum plasma 6 5 hour post xxx challenge,calcium 6 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.07011238
glucose in blood,40074-7,calcium mass volume serum plasma 6 hour post xxx challenge,calcium 6h post xxx challenge,serum plasma,mass concentration,mass volume,0.079049
glucose in blood,16524-1,calcium mole volume serum plasma 6 hour post xxx challenge,calcium 6h post xxx challenge,serum plasma,substance concentration,mole volume,0.07442662
glucose in blood,27910-9,calcium mass volume serum plasma 6th specimen post xxx challenge,calcium 6th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.07623174
glucose in blood,40076-2,calcium mass volume serum plasma 7 5 hour post xxx challenge,calcium 7 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.07652932
